URL,Titre,Prix,Année,Kilométrage,Carburant,Boite de vitesses,Marque,Modèle
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Audi_A1_automatique_essence_2013_à_Rabat_57709101.htm,Audi A1 automatique essence 2013 à Rabat,108000 DH,2013,160000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/GOLF_8_GTD_57711206.htm,GOLF 8 GTD,0 DH,2021,95000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/PEUGEOT_5008_GT_2018_CASABLANCA_57459754.htm,PEUGEOT 5008 GT 2018 CASABLANCA,230000 DH,2018,111000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Nissan_Qashqai_56573393.htm,Nissan Qashqai,168000 DH,2017,164000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Volkswagen_T_Roc_Diesel_Automatique_2024_à_Agadir_57196179.htm,Volkswagen T-Roc Diesel Automatique 2024 à Agadir,0 DH,2024,65000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/almaz/voitures_d_occasion/BMW_X3_Diesel_Automatique_2021_à_Casablanca_57143042.htm,BMW X3 Diesel Automatique 2021 à Casablanca,0 DH,2021,105000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Volkswagen_Polo_Essence_Manuelle_2022_à_Agadir_57413864.htm,Volkswagen Polo Essence Manuelle 2022 à Agadir,0 DH,2022,24000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/sidi_othmane/voitures_d_occasion/Hyundai_i30_CRDI_Diesel_2016_57078178.htm,Hyundai i30 CRDI Diesel 2016,123000 DH,2016,185000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Hyundai_Creta_Diesel_Manuelle_2016_à_Agadir_57683825.htm,Hyundai Creta Diesel Manuelle 2016 à Agadir,167000 DH,2016,180000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Hyundai_Tucson_57079853.htm,Hyundai Tucson,0 DH,2023,80,Hybride,Automatique,N/A,DESCRIPTION  VOIR PLUS
https://www.avito.ma/fr/aharrarine/voitures_d_occasion/Voiture_en_très_bon_état_57796605.htm,Voiture en très bon état,88000 DH,2023,9378,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_hassani/voitures_d_occasion/RANGE_ROVER_evoque__dynamique_plus__57796419.htm,RANGE ROVER evoque (dynamique plus),165000 DH,2012,200,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Volkswagen_Tiguan_R_Line_Automatique_2022_57501528.htm,Volkswagen Tiguan R Line Automatique 2022,0 DH,2022,74000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Jeep_Grand_Cherokee_Diesel_Automatique_2016_57791648.htm,Jeep Grand Cherokee Diesel Automatique 2016,135000 DH,2016,200000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/Opel_Vivaro_Diesel_Manuelle_2021_à_Casablanca_56652966.htm,Opel Vivaro Diesel Manuelle 2021 à Casablanca,0 DH,2021,90000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/el_houda/voitures_d_occasion/Volvo_s90_D4_diesel_full_option_2021_57163800.htm,Volvo s90 D4 diesel full option 2021,0 DH,2021,111000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Volkswagen_Tiguan_Diesel_Automatique_2018_57795744.htm,Volkswagen Tiguan Diesel Automatique 2018,230000 DH,2018,204000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/al_hadiqa/voitures_d_occasion/Jeep_Renegade_2023_diesel_manuelle_57796604.htm,Jeep Renegade 2023 diesel manuelle,190000 DH,2023,90,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Mercedes_E_220_Automatique_2011_57786362.htm,Mercedes E 220 Automatique 2011,0 DH,2011,220000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Kia_Seltos_Diesel_Automatique_2024_à_Marrakech_57796490.htm,Kia Seltos Diesel Automatique 2024 à Marrakech,0 DH,2024,28000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/chefchaouen/voitures_d_occasion/Passat_2019_Douane_2026_57796649.htm,Passat 2019 Douane 2026,0 DH,2019,150000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sidi_maarouf/voitures_d_occasion/Ford_Fusion_Diesel_Manuelle_2018_à_Casablanca_57586318.htm,Ford Fusion Diesel Manuelle 2018 à Casablanca,158000 DH,2018,187000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Megane_coupé_1_9_57034852.htm,Megane coupé 1.9,77000 DH,2009,200000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Toyota_Yaris_hybride_distinctive_2022_52000kms_57786900.htm,Toyota Yaris hybride distinctive 2022 52000kms,178000 DH,2022,52800,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Citroën_Berlingo_0_peinture_0_retouche_57026975.htm,Citroën Berlingo 0 peinture 0 retouche,165000 DH,2021,103000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/branes_2/voitures_d_occasion/Dacia_Dokker_2020_57796596.htm,Dacia Dokker 2020,0 DH,2020,180000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Skoda_Octavia_2019_57736317.htm,Skoda Octavia 2019,188000 DH,2019,180000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/agdal/voitures_d_occasion/Mercedes_sport_line_diesel_57551274.htm,Mercedes sport line diesel,107000 DH,2005,263000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/al_qods/voitures_d_occasion/Toyota_Hilux_Diesel_Manuelle_2024_à_Casablanca_57580604.htm,Toyota Hilux Diesel Manuelle 2024 à Casablanca,0 DH,2024,50000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/narjis/voitures_d_occasion/Audi_A3_Sportback_2023_première_main_full_57748314.htm,Audi A3 Sportback 2023 première main full,335000 DH,2020,49000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Volkswagen_Troc_57646378.htm,Volkswagen Troc,0 DH,2023,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hassan/voitures_d_occasion/Citroën_c4_diesel_automatique_shine_avec_toit_57183014.htm,Citroën c4 diesel automatique shine avec toit,260000 DH,2025,25000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/RANGE_ROVER_SPORT_ROUGE_EDITION_IMPORTÉ_NEUF_57704698.htm,RANGE ROVER SPORT ROUGE EDITION IMPORTÉ NEUF,0 DH,2013,180000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Seat_Ibiza_1_0_TSI_115_URBAN_57306237.htm,Seat Ibiza 1.0 TSI 115 URBAN,169000 DH,2021,56951,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/Volkswagen_Golf_7_Diesel_Automatique_2015_57796670.htm,Voitures d'occasion    à vendre au  Maroc : 100009 annonces,N/A,N/A,km km,Diesel Essence Electrique LPG Hybride,Automatique Manuelle,CHOISIR  - MODÈLE CHEVRONRIGHT ICON,CHOISIR MARQUE -  CHEVRONRIGHT ICON
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/SEAT_ARONA_Diesel_Manuelle_2023_57049626.htm,SEAT ARONA Diesel Manuelle 2023,206000 DH,2023,28642,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA___FIAT_500C_57796570.htm,KIA - FIAT 500C,155000 DH,2022,99101,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/safir/voitures_d_occasion/CUPRA_FORMENTOR_COOPER_57514464.htm,CUPRA FORMENTOR COOPER,410000 DH,2025,11000,Diesel,Automatique,N/A,DESCRIPTION  VOIR PLUS
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_57719302.htm,Land Rover Range Rover Evoque Diesel Automatique,0 DH,2020,124000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Mercedes_Benz_E300de_2026_Pack_AMG_full_black_57247702.htm,Mercedes-Benz E300de 2026 Pack AMG full black,0 DH,2026,10,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/errachidia/voitures_d_occasion/Golf_5_2L_8cv_GTI_Sport_57796410.htm,Golf 5 2L/8cv GTI Sport,78000 DH,2004,200000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/abattoirs/voitures_d_occasion/Peugeot_Boxer_L3_H3_3_panneaux_57777210.htm,Peugeot Boxer L3 H3 3 panneaux,195000 DH,2020,154000,Diesel,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/ain_el_hayani/voitures_d_occasion/AUDI_Q3_SPORTBACK_2026_S_Line_47854661.htm,AUDI Q3 SPORTBACK 2026 S-Line,0 DH,2026,10,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/derb_ghallef/voitures_d_occasion/Toyota_C_HR_57716641.htm,Toyota C-HR,200000 DH,2020,106939,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/CLASSE_E_350_e_57796299.htm,CLASSE E 350 e,0 DH,2024,18000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/ahlane/voitures_d_occasion/Audi_A3_Quatro_57434530.htm,Audi A3 Quatro,425000 DH,2021,85000,Diesel,Automatique,N/A,DESCRIPTION  VOIR PLUS
https://www.avito.ma/fr/centre/voitures_d_occasion/Renault_Clio_4_vitesse_automatique_2021_57795977.htm,Renault Clio 4 vitesse automatique 2021,0 DH,2021,120000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/sidi_ghanem/voitures_d_occasion/Range_Rover_Sport_essence_57622823.htm,Range Rover Sport essence,0 DH,2016,88000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Skoda_Karoq_Diesel_Automatique_2020_57501509.htm,Skoda Karoq Diesel Automatique 2020,0 DH,2020,115000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/OPEL_Corsa_1_5_D_102_GS_line_plus_57760819.htm,OPEL Corsa 1.5 D 102 GS line plus,0 DH,2022,90000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Peugeot_3008_Diesel_Automatique_2020_à_Temara_57699447.htm,Peugeot 3008 Diesel Automatique 2020 à Temara,0 DH,2020,130000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Honda_Civic_57746315.htm,Honda Civic,183000 DH,2019,100424,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Hyundai_Tucson_Diesel_Automatique_2024_56936859.htm,Hyundai Tucson Diesel Automatique 2024,0 DH,2024,40000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre/voitures_d_occasion/BMW_X7_56737792.htm,BMW X7,680000 DH,2019,85000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Alfa_Romeo_Giulietta_57795854.htm,Alfa Romeo Giulietta,145000 DH,2020,65000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/essalam/voitures_d_occasion/Citroën_C5_57796228.htm,Citroën C5,0 DH,2002,300000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Renault_Clio_Diesel_57746912.htm,Renault Clio Diesel,60000 DH,2005,200,Diesel,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/CHEVROLET_ORLANDO_AUTOMATIQUE_1ER_MAIN____7_PLACES_50097306.htm,CHEVROLET ORLANDO AUTOMATIQUE 1ER MAIN ✋️ 7 PLACES,99000 DH,2015,170000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/biranzarane/voitures_d_occasion/VOLKSWAGEN_TIGUAN_DIESEL_AUTOMATIQUE_2018_57737573.htm,VOLKSWAGEN TIGUAN DIESEL AUTOMATIQUE 2018,0 DH,2018,180000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_el_fath/voitures_d_occasion/Dacia_Logan_Journey_57560555.htm,Dacia Logan Journey,156000 DH,2023,46532,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_riad/voitures_d_occasion/Mercedes_CLA_220_dédouanée_2026_AMG_LINE_PLUS_57743556.htm,Mercedes CLA 220 dédouanée 2026 AMG LINE PLUS,468000 DH,2020,139000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/allal_el_fassi/voitures_d_occasion/Golf_8_5_R_Lin_57003821.htm,Golf 8.5 R Lin,0 DH,2025,30000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/biranzarane/voitures_d_occasion/SEAT_IBIZA_ESSENCE_AUTOMATIQUE_2025_56943862.htm,SEAT IBIZA ESSENCE AUTOMATIQUE 2025,0 DH,2025,10000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Peugeot_208_diesel_57042998.htm,Peugeot 208 diesel,139000 DH,2022,131000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/lallamaryem/voitures_d_occasion/Benslimane_57796135.htm,Benslimane,0 DH,2021,177,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Lexus_RX_450h_4WD_Luxury_55841953.htm,Lexus RX 450h 4WD Luxury,425000 DH,2021,65000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/rabat/voitures_d_occasion/Mercedes_Benz_Classe_E_Diesel_Automatique_2017_57795895.htm,Mercedes-Benz Classe E Diesel Automatique 2017,260000 DH,2017,217,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA___CITROËN_C_Elysée_57796047.htm,KIA - CITROËN C-Elysée,150000 DH,2024,40459,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Mercedes_Benz_classe_c_200d_diesel_57412477.htm,Mercedes Benz classe c 200d diesel,265000 DH,2019,116000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/bele_vue/voitures_d_occasion/Mercedes_Classe_C_220_BlueTEC_1ère_main_57791437.htm,Mercedes Classe C 220 BlueTEC 1ère main,265000 DH,2015,175000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/la_gironde/voitures_d_occasion/Fiat_Fiorino_tabla_57239367.htm,Fiat Fiorino tabla,0 DH,2022,90000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/KIA___VOLKSWAGEN_Coccinelle_57796442.htm,KIA - VOLKSWAGEN Coccinelle,235000 DH,2019,104726,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/abdelmoumen/voitures_d_occasion/Mitsubishi_Pajero_Diesel_Automatique_2021_57771444.htm,Mitsubishi Pajero Diesel Automatique 2021,375000 DH,2021,139000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/agdal/voitures_d_occasion/C3_HDI_diesel_57796115.htm,C3 HDI diesel,59000 DH,2008,280000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/hivernage/voitures_d_occasion/CADILLAC_ESCALADE_PLATINIUM_55743076.htm,CADILLAC ESCALADE PLATINIUM,0 DH,2018,55000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/guich_oudaya/voitures_d_occasion/Jeep_Grand_Cherokee_57709032.htm,Jeep Grand Cherokee,158000 DH,2017,154000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_el_hayani/voitures_d_occasion/MERCEDES_GLC_300de_2026_NOIR_49975159.htm,MERCEDES GLC 300de 2026 NOIR,0 DH,2026,2,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Peugeot_3008GT_2025_Casablanca_57658341.htm,Peugeot 3008GT 2025 Casablanca,350000 DH,2025,22000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/oasis/voitures_d_occasion/Hyundai_Santa_Fe_2019___Finition_Luxe___7_Places_57714352.htm,Hyundai Santa Fe 2019 - Finition Luxe - 7 Places,242000 DH,2019,224000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hivernage/voitures_d_occasion/PORSCHE_PANAMERA_4S_ESSENCE_56466129.htm,PORSCHE PANAMERA 4S ESSENCE,0 DH,2010,80000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/bourgogne/voitures_d_occasion/Volkswagen_Touareg_2022_57373533.htm,Volkswagen Touareg 2022,0 DH,2022,110000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/marrakech/voitures_d_occasion/Hyundai_i10_Essence_Manuelle_2011_à_Marrakech_57795777.htm,Hyundai i10 Essence Manuelle 2011 à Marrakech,58000 DH,2011,217000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/bournazil/voitures_d_occasion/TOYOTA_C_HR_Hybride_Automatique_2019_56969234.htm,TOYOTA C-HR Hybride Automatique 2019,183000 DH,2019,66000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/larache/voitures_d_occasion/HYUNDAI_SANTA_FE_Diesel_Automatique_2015_à_Larache_57719393.htm,HYUNDAI SANTA FE Diesel Automatique 2015 à Larache,175000 DH,2015,270000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/drissia/voitures_d_occasion/KIA_SELTOS_ACTIVE_2021_DIESEL_AUTOMATIQUE_À_TANGER_57751689.htm,KIA SELTOS ACTIVE 2021 DIESEL AUTOMATIQUE À TANGER,237000 DH,2021,62250,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/FERRARI_296_GTB_57796385.htm,FERRARI 296 GTB,0 DH,2026,600,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/khouribga/voitures_d_occasion/Hyundai_Santa_Fe_08_2018_TOUTES_OPTIONS_57591809.htm,Hyundai Santa Fe 08/2018 TOUTES OPTIONS,215000 DH,2018,194000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/biar/voitures_d_occasion/Peugeot_108_Essence_Manuelle_2017_à_Safi_57760478.htm,Peugeot 108 Essence Manuelle 2017 à Safi,0 DH,2017,100000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/Tucson_ultimate_full_option_2021_12_57754264.htm,Tucson ultimate full option 2021/12,250000 DH,2021,200000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/ain_sebaa/voitures_d_occasion/A_vendre_Mercedes_C200_dédouanée_57761560.htm,A vendre Mercedes C200 dédouanée,89000 DH,2005,200000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/anfa/voitures_d_occasion/Land_Rover_Defender_Diesel_Automatique_2023_55739559.htm,Land Rover Defender Diesel Automatique 2023,820000 DH,2023,20000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/maarif/voitures_d_occasion/C300e_essence_électrique_import_neuf_57615958.htm,C300e essence électrique import neuf,0 DH,2024,52000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Golfe6_2012_diwan_2015_52411268.htm,Golfe6 2012 diwan 2015,122000 DH,2012,190000,Diesel,Manuelle,N/A,DESCRIPTION
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Toyota_Corolla_X_SUV_Hybride_Automatique_2022_57643408.htm,Toyota Corolla X SUV Hybride Automatique 2022,250000 DH,2022,95000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/bir_rami/voitures_d_occasion/Sandero_Stepway_faible_kilométrage_57786700.htm,Sandero Stepway faible kilométrage,135000 DH,2019,,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/route_de_casablanca/voitures_d_occasion/Mr_Tariq_Sakhkhane_57768766.htm,Mr Tariq Sakhkhane,0 DH,2022,107000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hivernage/voitures_d_occasion/Bentley_Bentayga_V8_S_Speed_57762923.htm,Bentley Bentayga V8 S Speed,2900000 DH,2023,36000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Skoda_Scala_2022_dédouanée_2026_56460726.htm,Skoda Scala 2022 dédouanée 2026,0 DH,2022,80000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/agdal/voitures_d_occasion/Tucson_Touristique_57683248.htm,Tucson Touristique,0 DH,2020,260000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Passat_2010_dédouanée_2014_54773053.htm,Passat 2010 dédouanée 2014,105000 DH,2010,250000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Audi_Q3_hybride_2026_0km_56408677.htm,Audi Q3 hybride 2026 0km,0 DH,2026,1,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/belvédère/voitures_d_occasion/BMW_X1_Diesel_Automatique_2018_à_Casablanca_57634397.htm,BMW X1 Diesel Automatique 2018 à Casablanca,239000 DH,2018,108000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/LAND_ROVER_SPORT_TOUTE_OPTION_MODÈLE_2016_57717228.htm,LAND ROVER SPORT TOUTE OPTION MODÈLE 2016,0 DH,2016,172,Diesel,Automatique,N/A,
https://www.avito.ma/fr/racine/voitures_d_occasion/LEXUS_RX_Hybride_Automatique_2020_56586778.htm,LEXUS RX Hybride Automatique 2020,350000 DH,2020,50000,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Ford_Kuga_57651424.htm,Ford Kuga,245000 DH,2023,104000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Nissan_Micra_57796368.htm,Nissan Micra,0 DH,2017,0,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/2_mars/voitures_d_occasion/Peugeot_206_essence_76000km_57790995.htm,Peugeot 206 essence 76000km,66000 DH,2011,76000,Essence,Manuelle,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Kia_Sportage_tt_option_57421544.htm,Kia Sportage tt option,160000 DH,2016,200000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/ahlane/voitures_d_occasion/RsQ3_audi_57430994.htm,RsQ3 audi,0 DH,2022,67000,Essence,Automatique,N/A,DESCRIPTION  VOIR PLUS
https://www.avito.ma/fr/el_haddada/voitures_d_occasion/Voiture_familiale_propre_57732218.htm,Voiture familiale propre,175000 DH,2018,160000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/guéliz/voitures_d_occasion/Audi_RSQ3_09_2020_57504781.htm,Audi RSQ3 09/2020,560000 DH,2020,94000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_chock/voitures_d_occasion/Skoda_Kodiaq_Diesel_Automatique_2019_à_Casablanca_57527555.htm,Skoda Kodiaq Diesel Automatique 2019 à Casablanca,0 DH,2019,204000,Diesel,Automatique,N/A,DESCRIPTION
https://www.avito.ma/fr/abouab_sala/voitures_d_occasion/DACIA_LOGAN_Diesel_Manuelle_2025_57180697.htm,DACIA LOGAN Diesel Manuelle 2025,140000 DH,2025,11000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/mozart/voitures_d_occasion/Mercedes_GLC_220d_4Matic_2017_57269557.htm,Mercedes GLC 220d 4Matic 2017,295000 DH,2017,235000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/hay_zaytoun/voitures_d_occasion/Audi_Q_2_automatique_57323177.htm,Audi Q 2 automatique,355000 DH,2021,188000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/route_d_immouzere/voitures_d_occasion/Hyundai_Accent_Diesel_Automatique_2020_à_Fès_57787411.htm,Hyundai Accent Diesel Automatique 2020 à Fès,157000 DH,2020,130000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/aïn_diab/voitures_d_occasion/Ford_Explorer_57622764.htm,Ford Explorer,650000 DH,2024,10648,Hybride,Automatique,N/A,N/A
https://www.avito.ma/fr/californie/voitures_d_occasion/Mercedes_C220d_Pack_Amg_2022_57691475.htm,Mercedes C220d Pack Amg 2022,0 DH,2022,105000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Nissan_Qashqai_Diesel_Automatique_2017_57766521.htm,Nissan Qashqai Diesel Automatique 2017,0 DH,2017,134000,Diesel,Automatique,N/A,N/A
https://www.avito.ma/fr/larache/voitures_d_occasion/Renault_CAPTUR_2022_Automatique_1er_main_a_larache_57465711.htm,Renault CAPTUR 2022 Automatique 1er main a larache,172000 DH,2022,100000,Essence,Automatique,N/A,N/A
https://www.avito.ma/fr/autre_secteur/voitures_d_occasion/Renault_Clio_4_Limited_2017______57287808.htm,Renault Clio 4 Limited 2017❤️‍🔥,0 DH,2017,72000,Diesel,Manuelle,N/A,N/A
https://www.avito.ma/fr/centre_ville/voitures_d_occasion/Porsche_Cayenne_Diesel_Automatique_2016_56992741.htm,Porsche Cayenne Diesel Automatique 2016,365000 DH,2016,140000,Diesel,Automatique,N/A,N/A
